tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
694002,2,694002,Betacoronavirus,"",viruses,false,8362068965.517242,100,100,425287.3563218391,296,,,94.3035,299.145,10^-168.487,,,,,100,410919.5402298851,286,,,87.1392,93.6538,10^-45.6879,,,,,[694009],1
694009,1,694002,Severe acute respiratory syndrome-related coronavirus,"",viruses,false,8362068965.517242,100,100,425287.3563218391,296,,,94.3035,299.145,10^-168.487,,,,,100,410919.5402298851,286,,,87.1392,93.6538,10^-45.6879,,,,,,1
